# AMBE-3000 rate_conversion_pairs.csv — per (source, target) rate-pair conversion configuration.
# Full 64x64 matrix over chip rate indices 0-61 + project extensions 62, 63 (P25 full-rate IMBE w/ and w/o FEC).
# Classification rules: identity pairs are passthrough; chip 33<->34 and 62<->{33,34}<->63 are normative spec §4 targets.
# Pairs involving chip 35-61 are "pending" until halfrate_bit_allocations.csv is resolved for those indices.
# Cross-generation pairs (AMBE-1000 <-> AMBE-2000 <-> AMBE+2) are out of current spec scope.
# See rate_conversion_pairs_sources.md for full classification rules and examples.
source_rate,target_rate,supported,voicing_xform,magnitude_xform,unvoiced_compensation,predictor_rho,category,notes
0,0,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
2,13,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
2,14,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
2,15,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
2,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,24,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,25,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,26,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,27,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,28,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,29,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,30,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,31,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,32,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,33,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,34,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,35,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,36,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,37,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,38,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,39,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,40,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,41,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,42,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,43,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,44,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,45,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,46,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,47,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,48,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,49,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,50,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,51,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,52,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,53,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,54,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,55,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,56,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,57,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,58,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,59,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,60,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,61,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_plus_2_halfrate); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,62,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
2,63,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> p25_fullrate_imbe); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,0,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,1,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,2,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,3,yes,none,none,none,n/a,identity,Source = target; passthrough (§8 validation pair).
3,4,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,5,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,6,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,7,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,8,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,9,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,10,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,11,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,12,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,13,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,14,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,15,no,n/a,n/a,n/a,n/a,ambe_1000_internal,AMBE-1000 generation cross-rate pair; outside current rate-converter spec scope (no normative per-rate bit allocations).
3,16,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,17,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,18,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,19,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,20,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,21,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,22,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
3,23,no,n/a,n/a,n/a,n/a,cross_generation,Cross-generation pair (ambe_1000 -> ambe_2000); outside current rate-converter spec scope. MbeParams interchange may be feasible but per-generation encoder/decoder pipelines differ.
